airfoil_family,tubercle_amplitude,tubercle_wavelength,tubercle_shape,root_chord,tip_chord,sweep_angle,angle_of_attack,airspeed,separation_x_over_c,data_source
symmetric,0,0,none,1,1,0,3,15,0.5894,OpenFOAM
symmetric,0,0,none,1,1,0,3,15,0.5981,OpenFOAM
symmetric,0,0,none,1,1,0,3,15,0.6124,OpenFOAM
symmetric,0,0,none,1,1,0,4,15,0.5648,OpenFOAM
symmetric,0,0,none,1,1,0,4,15,0.5915,OpenFOAM
symmetric,0,0,none,1,1,0,4,15,0.6163,OpenFOAM
symmetric,0,0,none,1,1,0,4,15,0.5879,OpenFOAM
symmetric,0,0,none,1,1,0,4,15,0.5919,OpenFOAM
symmetric,0,0,none,1,1,0,4,15,0.6066,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5457,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5793,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5985,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5683,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5664,OpenFOAM
symmetric,0,0,none,1,1,0,5,15,0.5983,OpenFOAM
symmetric,0,0,none,1,1,0,6,15,0.5292,OpenFOAM
symmetric,0,0,none,1,1,0,6,15,0.5606,OpenFOAM
symmetric,0,0,none,1,1,0,6,15,0.5891,OpenFOAM
symmetric,0,0,none,1,1,0,6,15,0.5544,OpenFOAM
symmetric,0,0,none,1,1,0,6,15,0.545,OpenFOAM
symmetric,0,0,none,1,1,0,6,15,0.5959,OpenFOAM
symmetric,0,0,none,1,1,0,7,15,0.5252,OpenFOAM
symmetric,0,0,none,1,1,0,7,15,0.5502,OpenFOAM
symmetric,0,0,none,1,1,0,7,15,0.5763,OpenFOAM
symmetric,0,0,none,1,1,0,7,15,0.5299,OpenFOAM
symmetric,0,0,none,1,1,0,7,15,0.5311,OpenFOAM
symmetric,0,0,none,1,1,0,7,15,0.5888,OpenFOAM
symmetric,0,0,none,1,1,0,8,15,0.5242,OpenFOAM
symmetric,0,0,none,1,1,0,8,15,0.5268,OpenFOAM
symmetric,0,0,none,1,1,0,8,15,0.5545,OpenFOAM
symmetric,0,0,none,1,1,0,8,15,0.5194,OpenFOAM
symmetric,0,0,none,1,1,0,8,15,0.5253,OpenFOAM
symmetric,0,0,none,1,1,0,8,15,0.574,OpenFOAM
symmetric,0,0,none,1,1,0,9,15,0.4977,OpenFOAM
symmetric,0,0,none,1,1,0,9,15,0.5073,OpenFOAM
symmetric,0,0,none,1,1,0,9,15,0.5474,OpenFOAM
symmetric,0,0,none,1,1,0,9,15,0.5179,OpenFOAM
symmetric,0,0,none,1,1,0,9,15,0.5153,OpenFOAM
symmetric,0,0,none,1,1,0,9,15,0.5554,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4773,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.5046,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.5342,OpenFOAM
symmetric,0,0,none,1,1,0,10,15,0.4914,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.4986,OpenFOAM
symmetric,0,0,none,1,1,0,11,15,0.5447,OpenFOAM
symmetric,0,0,none,1,1,0,11,15,0.45,OpenFOAM
symmetric,0,0,none,1,1,0,11,15,0.4929,OpenFOAM
symmetric,0,0,none,1,1,0,11,15,0.5291,OpenFOAM
symmetric,0,0,none,1,1,0,11,15,0.4784,OpenFOAM
symmetric,0,0,none,1,1,0,11,15,0.4712,OpenFOAM
symmetric,0,0,none,1,1,0,11,15,0.5354,OpenFOAM
symmetric,0,0,none,1,1,0,12,15,0.4422,OpenFOAM
symmetric,0,0,none,1,1,0,12,15,0.4875,OpenFOAM
symmetric,0,0,none,1,1,0,12,15,0.5143,OpenFOAM
symmetric,0,0,none,1,1,0,12,15,0.4516,OpenFOAM
symmetric,0,0,none,1,1,0,12,15,0.4578,OpenFOAM
symmetric,0,0,none,1,1,0,12,15,0.5133,OpenFOAM
symmetric,0,0,none,1,1,0,13,15,0.4326,OpenFOAM
symmetric,0,0,none,1,1,0,13,15,0.4778,OpenFOAM
symmetric,0,0,none,1,1,0,13,15,0.4908,OpenFOAM
symmetric,0,0,none,1,1,0,13,15,0.4305,OpenFOAM
symmetric,0,0,none,1,1,0,13,15,0.4533,OpenFOAM
symmetric,0,0,none,1,1,0,13,15,0.4973,OpenFOAM
symmetric,0,0,none,1,1,0,14,15,0.4251,OpenFOAM
symmetric,0,0,none,1,1,0,14,15,0.4507,OpenFOAM
symmetric,0,0,none,1,1,0,14,15,0.4828,OpenFOAM
symmetric,0,0,none,1,1,0,14,15,0.4036,OpenFOAM
symmetric,0,0,none,1,1,0,14,15,0.4448,OpenFOAM
symmetric,0,0,none,1,1,0,14,15,0.4724,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.4051,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.4373,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.4652,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.3922,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.4256,OpenFOAM
symmetric,0,0,none,1,1,0,15,15,0.4587,OpenFOAM
symmetric,0,0,none,1,1,0,16,15,0.4032,OpenFOAM
symmetric,0,0,none,1,1,0,16,15,0.433,OpenFOAM
symmetric,0,0,none,1,1,0,16,15,0.4481,OpenFOAM
symmetric,0,0,none,1,1,0,16,15,0.3837,OpenFOAM
symmetric,0,0,none,1,1,0,16,15,0.4045,OpenFOAM
symmetric,0,0,none,1,1,0,16,15,0.4578,OpenFOAM
symmetric,0,0,none,1,1,0,17,15,0.3978,OpenFOAM
symmetric,0,0,none,1,1,0,17,15,0.4101,OpenFOAM
symmetric,0,0,none,1,1,0,17,15,0.435,OpenFOAM
symmetric,0,0,none,1,1,0,17,15,0.3787,OpenFOAM
symmetric,0,0,none,1,1,0,17,15,0.3816,OpenFOAM
symmetric,0,0,none,1,1,0,17,15,0.4512,OpenFOAM
symmetric,0,0,none,1,1,0,18,15,0.3843,OpenFOAM
symmetric,0,0,none,1,1,0,18,15,0.3894,OpenFOAM
symmetric,0,0,none,1,1,0,18,15,0.4161,OpenFOAM
symmetric,0,0,none,1,1,0,18,15,0.3728,OpenFOAM
symmetric,0,0,none,1,1,0,18,15,0.3666,OpenFOAM
symmetric,0,0,none,1,1,0,18,15,0.4489,OpenFOAM
symmetric,0,0,none,1,1,0,19,15,0.3752,OpenFOAM
symmetric,0,0,none,1,1,0,19,15,0.3742,OpenFOAM
symmetric,0,0,none,1,1,0,19,15,0.4103,OpenFOAM
symmetric,0,0,none,1,1,0,19,15,0.3532,OpenFOAM
symmetric,0,0,none,1,1,0,19,15,0.3541,OpenFOAM
symmetric,0,0,none,1,1,0,19,15,0.4342,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.3489,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.3526,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.4067,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.3424,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.3313,OpenFOAM
symmetric,0,0,none,1,1,0,20,15,0.4323,OpenFOAM
symmetric,0,0,none,1,1,0,21,15,0.3269,OpenFOAM
symmetric,0,0,none,1,1,0,21,15,0.3305,OpenFOAM
symmetric,0,0,none,1,1,0,21,15,0.3892,OpenFOAM
symmetric,0,0,none,1,1,0,21,15,0.3234,OpenFOAM
symmetric,0,0,none,1,1,0,21,15,0.3155,OpenFOAM
symmetric,0,0,none,1,1,0,21,15,0.4089,OpenFOAM
symmetric,0,0,none,1,1,0,22,15,0.3116,OpenFOAM
symmetric,0,0,none,1,1,0,22,15,0.325,OpenFOAM
symmetric,0,0,none,1,1,0,22,15,0.3768,OpenFOAM
symmetric,0,0,none,1,1,0,22,15,0.31,OpenFOAM
symmetric,0,0,none,1,1,0,22,15,0.3058,OpenFOAM
symmetric,0,0,none,1,1,0,22,15,0.402,OpenFOAM
symmetric,0,0,none,1,1,0,23,15,0.2922,OpenFOAM
symmetric,0,0,none,1,1,0,23,15,0.3033,OpenFOAM
symmetric,0,0,none,1,1,0,23,15,0.3556,OpenFOAM
symmetric,0,0,none,1,1,0,23,15,0.295,OpenFOAM
symmetric,0,0,none,1,1,0,23,15,0.3017,OpenFOAM
symmetric,0,0,none,1,1,0,23,15,0.3833,OpenFOAM
symmetric,0,0,none,1,1,0,24,15,0.2873,OpenFOAM
symmetric,0,0,none,1,1,0,24,15,0.2989,OpenFOAM
symmetric,0,0,none,1,1,0,24,15,0.3341,OpenFOAM
symmetric,0,0,none,1,1,0,24,15,0.2694,OpenFOAM
symmetric,0,0,none,1,1,0,24,15,0.293,OpenFOAM
symmetric,0,0,none,1,1,0,24,15,0.3704,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.746,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.752,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.75,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.745,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.748,OpenFOAM
cambered,0,0,none,1,1,0,0,15,0.754,OpenFOAM
cambered,0,0,none,1,1,0,1,15,0.7405,OpenFOAM
cambered,0,0,none,1,1,0,1,15,0.742,OpenFOAM
cambered,0,0,none,1,1,0,1,15,0.7288,OpenFOAM
cambered,0,0,none,1,1,0,1,15,0.7363,OpenFOAM
cambered,0,0,none,1,1,0,1,15,0.7398,OpenFOAM
cambered,0,0,none,1,1,0,1,15,0.7489,OpenFOAM
cambered,0,0,none,1,1,0,2,15,0.7169,OpenFOAM
cambered,0,0,none,1,1,0,2,15,0.7187,OpenFOAM
cambered,0,0,none,1,1,0,2,15,0.7058,OpenFOAM
cambered,0,0,none,1,1,0,2,15,0.7283,OpenFOAM
cambered,0,0,none,1,1,0,2,15,0.7181,OpenFOAM
cambered,0,0,none,1,1,0,2,15,0.7279,OpenFOAM
cambered,0,0,none,1,1,0,3,15,0.7157,OpenFOAM
cambered,0,0,none,1,1,0,3,15,0.7126,OpenFOAM
cambered,0,0,none,1,1,0,3,15,0.6995,OpenFOAM
cambered,0,0,none,1,1,0,3,15,0.7204,OpenFOAM
cambered,0,0,none,1,1,0,3,15,0.6988,OpenFOAM
cambered,0,0,none,1,1,0,3,15,0.7247,OpenFOAM
cambered,0,0,none,1,1,0,4,15,0.6894,OpenFOAM
cambered,0,0,none,1,1,0,4,15,0.7058,OpenFOAM
cambered,0,0,none,1,1,0,4,15,0.6967,OpenFOAM
cambered,0,0,none,1,1,0,4,15,0.7008,OpenFOAM
cambered,0,0,none,1,1,0,4,15,0.6745,OpenFOAM
cambered,0,0,none,1,1,0,4,15,0.7199,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6658,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.681,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6826,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6984,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6526,OpenFOAM
cambered,0,0,none,1,1,0,5,15,0.6962,OpenFOAM
cambered,0,0,none,1,1,0,6,15,0.6417,OpenFOAM
cambered,0,0,none,1,1,0,6,15,0.6548,OpenFOAM
cambered,0,0,none,1,1,0,6,15,0.6816,OpenFOAM
cambered,0,0,none,1,1,0,6,15,0.6954,OpenFOAM
cambered,0,0,none,1,1,0,6,15,0.6499,OpenFOAM
cambered,0,0,none,1,1,0,6,15,0.6813,OpenFOAM
cambered,0,0,none,1,1,0,7,15,0.6149,OpenFOAM
cambered,0,0,none,1,1,0,7,15,0.654,OpenFOAM
cambered,0,0,none,1,1,0,7,15,0.6551,OpenFOAM
cambered,0,0,none,1,1,0,7,15,0.6861,OpenFOAM
cambered,0,0,none,1,1,0,7,15,0.6479,OpenFOAM
cambered,0,0,none,1,1,0,7,15,0.6627,OpenFOAM
cambered,0,0,none,1,1,0,8,15,0.6055,OpenFOAM
cambered,0,0,none,1,1,0,8,15,0.6307,OpenFOAM
cambered,0,0,none,1,1,0,8,15,0.65,OpenFOAM
cambered,0,0,none,1,1,0,8,15,0.6684,OpenFOAM
cambered,0,0,none,1,1,0,8,15,0.6257,OpenFOAM
cambered,0,0,none,1,1,0,8,15,0.6532,OpenFOAM
cambered,0,0,none,1,1,0,9,15,0.5838,OpenFOAM
cambered,0,0,none,1,1,0,9,15,0.6082,OpenFOAM
cambered,0,0,none,1,1,0,9,15,0.6316,OpenFOAM
cambered,0,0,none,1,1,0,9,15,0.6533,OpenFOAM
cambered,0,0,none,1,1,0,9,15,0.6099,OpenFOAM
cambered,0,0,none,1,1,0,9,15,0.6344,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.5748,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.5981,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6124,OpenFOAM
cambered,0,0,none,1,1,0,10,15,0.6361,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.6074,OpenFOAM
cambered,0,0,none,1,1,0,11,15,0.6092,OpenFOAM
cambered,0,0,none,1,1,0,11,15,0.5582,OpenFOAM
cambered,0,0,none,1,1,0,11,15,0.5866,OpenFOAM
cambered,0,0,none,1,1,0,11,15,0.5941,OpenFOAM
cambered,0,0,none,1,1,0,11,15,0.6172,OpenFOAM
cambered,0,0,none,1,1,0,11,15,0.5993,OpenFOAM
cambered,0,0,none,1,1,0,11,15,0.592,OpenFOAM
cambered,0,0,none,1,1,0,12,15,0.5314,OpenFOAM
cambered,0,0,none,1,1,0,12,15,0.5737,OpenFOAM
cambered,0,0,none,1,1,0,12,15,0.5689,OpenFOAM
cambered,0,0,none,1,1,0,12,15,0.6119,OpenFOAM
cambered,0,0,none,1,1,0,12,15,0.5889,OpenFOAM
cambered,0,0,none,1,1,0,12,15,0.5889,OpenFOAM
cambered,0,0,none,1,1,0,13,15,0.5071,OpenFOAM
cambered,0,0,none,1,1,0,13,15,0.55,OpenFOAM
cambered,0,0,none,1,1,0,13,15,0.565,OpenFOAM
cambered,0,0,none,1,1,0,13,15,0.586,OpenFOAM
cambered,0,0,none,1,1,0,13,15,0.5638,OpenFOAM
cambered,0,0,none,1,1,0,13,15,0.5764,OpenFOAM
cambered,0,0,none,1,1,0,14,15,0.4862,OpenFOAM
cambered,0,0,none,1,1,0,14,15,0.5322,OpenFOAM
cambered,0,0,none,1,1,0,14,15,0.5614,OpenFOAM
cambered,0,0,none,1,1,0,14,15,0.5812,OpenFOAM
cambered,0,0,none,1,1,0,14,15,0.544,OpenFOAM
cambered,0,0,none,1,1,0,14,15,0.5699,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.4619,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5236,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5489,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5702,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5216,OpenFOAM
cambered,0,0,none,1,1,0,15,15,0.5506,OpenFOAM
cambered,0,0,none,1,1,0,16,15,0.4465,OpenFOAM
cambered,0,0,none,1,1,0,16,15,0.5201,OpenFOAM
cambered,0,0,none,1,1,0,16,15,0.5266,OpenFOAM
cambered,0,0,none,1,1,0,16,15,0.5628,OpenFOAM
cambered,0,0,none,1,1,0,16,15,0.5027,OpenFOAM
cambered,0,0,none,1,1,0,16,15,0.5468,OpenFOAM
cambered,0,0,none,1,1,0,17,15,0.4337,OpenFOAM
cambered,0,0,none,1,1,0,17,15,0.4974,OpenFOAM
cambered,0,0,none,1,1,0,17,15,0.5194,OpenFOAM
cambered,0,0,none,1,1,0,17,15,0.5399,OpenFOAM
cambered,0,0,none,1,1,0,17,15,0.4997,OpenFOAM
cambered,0,0,none,1,1,0,17,15,0.5461,OpenFOAM
cambered,0,0,none,1,1,0,18,15,0.4098,OpenFOAM
cambered,0,0,none,1,1,0,18,15,0.4928,OpenFOAM
cambered,0,0,none,1,1,0,18,15,0.4953,OpenFOAM
cambered,0,0,none,1,1,0,18,15,0.5377,OpenFOAM
cambered,0,0,none,1,1,0,18,15,0.4986,OpenFOAM
cambered,0,0,none,1,1,0,18,15,0.5275,OpenFOAM
cambered,0,0,none,1,1,0,19,15,0.3844,OpenFOAM
cambered,0,0,none,1,1,0,19,15,0.482,OpenFOAM
cambered,0,0,none,1,1,0,19,15,0.4851,OpenFOAM
cambered,0,0,none,1,1,0,19,15,0.5255,OpenFOAM
cambered,0,0,none,1,1,0,19,15,0.4802,OpenFOAM
cambered,0,0,none,1,1,0,19,15,0.5084,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.3583,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4692,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4618,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5051,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.4622,OpenFOAM
cambered,0,0,none,1,1,0,20,15,0.5042,OpenFOAM
cambered,0,0,none,1,1,0,21,15,0.3481,OpenFOAM
cambered,0,0,none,1,1,0,21,15,0.4463,OpenFOAM
cambered,0,0,none,1,1,0,21,15,0.4544,OpenFOAM
cambered,0,0,none,1,1,0,21,15,0.4958,OpenFOAM
cambered,0,0,none,1,1,0,21,15,0.4611,OpenFOAM
cambered,0,0,none,1,1,0,21,15,0.4876,OpenFOAM
cambered,0,0,none,1,1,0,22,15,0.3438,OpenFOAM
cambered,0,0,none,1,1,0,22,15,0.4439,OpenFOAM
cambered,0,0,none,1,1,0,22,15,0.4339,OpenFOAM
cambered,0,0,none,1,1,0,22,15,0.4753,OpenFOAM
cambered,0,0,none,1,1,0,22,15,0.4596,OpenFOAM
cambered,0,0,none,1,1,0,22,15,0.4837,OpenFOAM
cambered,0,0,none,1,1,0,23,15,0.3376,OpenFOAM
cambered,0,0,none,1,1,0,23,15,0.4386,OpenFOAM
cambered,0,0,none,1,1,0,23,15,0.4185,OpenFOAM
cambered,0,0,none,1,1,0,23,15,0.4589,OpenFOAM
cambered,0,0,none,1,1,0,23,15,0.4521,OpenFOAM
cambered,0,0,none,1,1,0,23,15,0.4762,OpenFOAM
cambered,0,0,none,1,1,0,24,15,0.335,OpenFOAM
cambered,0,0,none,1,1,0,24,15,0.4208,OpenFOAM
cambered,0,0,none,1,1,0,24,15,0.4183,OpenFOAM
cambered,0,0,none,1,1,0,24,15,0.4554,OpenFOAM
cambered,0,0,none,1,1,0,24,15,0.4425,OpenFOAM
cambered,0,0,none,1,1,0,24,15,0.4497,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.6333,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.6443,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.6292,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.6424,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.6263,OpenFOAM
symmetric,0,0,none,1,1,0,0,30,0.5938,OpenFOAM
symmetric,0,0,none,1,1,0,1,30,0.624,OpenFOAM
symmetric,0,0,none,1,1,0,1,30,0.6273,OpenFOAM
symmetric,0,0,none,1,1,0,1,30,0.6155,OpenFOAM
symmetric,0,0,none,1,1,0,1,30,0.6168,OpenFOAM
symmetric,0,0,none,1,1,0,1,30,0.6131,OpenFOAM
symmetric,0,0,none,1,1,0,1,30,0.5875,OpenFOAM
symmetric,0,0,none,1,1,0,2,30,0.6265,OpenFOAM
symmetric,0,0,none,1,1,0,2,30,0.6316,OpenFOAM
symmetric,0,0,none,1,1,0,2,30,0.6044,OpenFOAM
symmetric,0,0,none,1,1,0,2,30,0.6154,OpenFOAM
symmetric,0,0,none,1,1,0,2,30,0.6035,OpenFOAM
symmetric,0,0,none,1,1,0,2,30,0.556,OpenFOAM
symmetric,0,0,none,1,1,0,3,30,0.5879,OpenFOAM
symmetric,0,0,none,1,1,0,3,30,0.6185,OpenFOAM
symmetric,0,0,none,1,1,0,3,30,0.5657,OpenFOAM
symmetric,0,0,none,1,1,0,3,30,0.5941,OpenFOAM
symmetric,0,0,none,1,1,0,3,30,0.6076,OpenFOAM
symmetric,0,0,none,1,1,0,3,30,0.551,OpenFOAM
symmetric,0,0,none,1,1,0,4,30,0.5794,OpenFOAM
symmetric,0,0,none,1,1,0,4,30,0.6146,OpenFOAM
symmetric,0,0,none,1,1,0,4,30,0.5875,OpenFOAM
symmetric,0,0,none,1,1,0,4,30,0.578,OpenFOAM
symmetric,0,0,none,1,1,0,4,30,0.6018,OpenFOAM
symmetric,0,0,none,1,1,0,4,30,0.5214,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.5675,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.5846,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.5652,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.5613,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.5847,OpenFOAM
symmetric,0,0,none,1,1,0,5,30,0.5126,OpenFOAM
symmetric,0,0,none,1,1,0,6,30,0.5548,OpenFOAM
symmetric,0,0,none,1,1,0,6,30,0.5772,OpenFOAM
symmetric,0,0,none,1,1,0,6,30,0.5483,OpenFOAM
symmetric,0,0,none,1,1,0,6,30,0.5424,OpenFOAM
symmetric,0,0,none,1,1,0,6,30,0.5737,OpenFOAM
symmetric,0,0,none,1,1,0,6,30,0.518,OpenFOAM
symmetric,0,0,none,1,1,0,7,30,0.5427,OpenFOAM
symmetric,0,0,none,1,1,0,7,30,0.564,OpenFOAM
symmetric,0,0,none,1,1,0,7,30,0.5079,OpenFOAM
symmetric,0,0,none,1,1,0,7,30,0.5089,OpenFOAM
symmetric,0,0,none,1,1,0,7,30,0.5801,OpenFOAM
symmetric,0,0,none,1,1,0,7,30,0.5023,OpenFOAM
symmetric,0,0,none,1,1,0,8,30,0.5241,OpenFOAM
symmetric,0,0,none,1,1,0,8,30,0.553,OpenFOAM
symmetric,0,0,none,1,1,0,8,30,0.5156,OpenFOAM
symmetric,0,0,none,1,1,0,8,30,0.5011,OpenFOAM
symmetric,0,0,none,1,1,0,8,30,0.5496,OpenFOAM
symmetric,0,0,none,1,1,0,8,30,0.4958,OpenFOAM
symmetric,0,0,none,1,1,0,9,30,0.4965,OpenFOAM
symmetric,0,0,none,1,1,0,9,30,0.5345,OpenFOAM
symmetric,0,0,none,1,1,0,9,30,0.5018,OpenFOAM
symmetric,0,0,none,1,1,0,9,30,0.4918,OpenFOAM
symmetric,0,0,none,1,1,0,9,30,0.5478,OpenFOAM
symmetric,0,0,none,1,1,0,9,30,0.4529,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.484,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.5232,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.4818,OpenFOAM
symmetric,0,0,none,1,1,0,10,30,0.4818,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.526,OpenFOAM
symmetric,0,0,none,1,1,0,11,30,0.4317,OpenFOAM
symmetric,0,0,none,1,1,0,11,30,0.4775,OpenFOAM
symmetric,0,0,none,1,1,0,11,30,0.5057,OpenFOAM
symmetric,0,0,none,1,1,0,11,30,0.4692,OpenFOAM
symmetric,0,0,none,1,1,0,11,30,0.4509,OpenFOAM
symmetric,0,0,none,1,1,0,11,30,0.5131,OpenFOAM
symmetric,0,0,none,1,1,0,11,30,0.438,OpenFOAM
symmetric,0,0,none,1,1,0,12,30,0.4743,OpenFOAM
symmetric,0,0,none,1,1,0,12,30,0.4985,OpenFOAM
symmetric,0,0,none,1,1,0,12,30,0.4431,OpenFOAM
symmetric,0,0,none,1,1,0,12,30,0.4468,OpenFOAM
symmetric,0,0,none,1,1,0,12,30,0.5105,OpenFOAM
symmetric,0,0,none,1,1,0,12,30,0.4118,OpenFOAM
symmetric,0,0,none,1,1,0,13,30,0.4542,OpenFOAM
symmetric,0,0,none,1,1,0,13,30,0.4686,OpenFOAM
symmetric,0,0,none,1,1,0,13,30,0.4135,OpenFOAM
symmetric,0,0,none,1,1,0,13,30,0.4399,OpenFOAM
symmetric,0,0,none,1,1,0,13,30,0.4792,OpenFOAM
symmetric,0,0,none,1,1,0,13,30,0.4209,OpenFOAM
symmetric,0,0,none,1,1,0,14,30,0.4471,OpenFOAM
symmetric,0,0,none,1,1,0,14,30,0.4761,OpenFOAM
symmetric,0,0,none,1,1,0,14,30,0.392,OpenFOAM
symmetric,0,0,none,1,1,0,14,30,0.4365,OpenFOAM
symmetric,0,0,none,1,1,0,14,30,0.4622,OpenFOAM
symmetric,0,0,none,1,1,0,14,30,0.3833,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.432,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.4505,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3739,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.4211,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.4497,OpenFOAM
symmetric,0,0,none,1,1,0,15,30,0.3793,OpenFOAM
symmetric,0,0,none,1,1,0,16,30,0.4156,OpenFOAM
symmetric,0,0,none,1,1,0,16,30,0.4391,OpenFOAM
symmetric,0,0,none,1,1,0,16,30,0.377,OpenFOAM
symmetric,0,0,none,1,1,0,16,30,0.3977,OpenFOAM
symmetric,0,0,none,1,1,0,16,30,0.448,OpenFOAM
symmetric,0,0,none,1,1,0,16,30,0.3732,OpenFOAM
symmetric,0,0,none,1,1,0,17,30,0.3937,OpenFOAM
symmetric,0,0,none,1,1,0,17,30,0.4177,OpenFOAM
symmetric,0,0,none,1,1,0,17,30,0.3694,OpenFOAM
symmetric,0,0,none,1,1,0,17,30,0.3701,OpenFOAM
symmetric,0,0,none,1,1,0,17,30,0.4502,OpenFOAM
symmetric,0,0,none,1,1,0,17,30,0.3645,OpenFOAM
symmetric,0,0,none,1,1,0,18,30,0.3801,OpenFOAM
symmetric,0,0,none,1,1,0,18,30,0.3972,OpenFOAM
symmetric,0,0,none,1,1,0,18,30,0.3589,OpenFOAM
symmetric,0,0,none,1,1,0,18,30,0.3596,OpenFOAM
symmetric,0,0,none,1,1,0,18,30,0.4327,OpenFOAM
symmetric,0,0,none,1,1,0,18,30,0.3648,OpenFOAM
symmetric,0,0,none,1,1,0,19,30,0.3658,OpenFOAM
symmetric,0,0,none,1,1,0,19,30,0.3978,OpenFOAM
symmetric,0,0,none,1,1,0,19,30,0.3289,OpenFOAM
symmetric,0,0,none,1,1,0,19,30,0.3456,OpenFOAM
symmetric,0,0,none,1,1,0,19,30,0.4209,OpenFOAM
symmetric,0,0,none,1,1,0,19,30,0.3398,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.3514,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.4024,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.3252,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.3149,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.4295,OpenFOAM
symmetric,0,0,none,1,1,0,20,30,0.3235,OpenFOAM
symmetric,0,0,none,1,1,0,21,30,0.3091,OpenFOAM
symmetric,0,0,none,1,1,0,21,30,0.379,OpenFOAM
symmetric,0,0,none,1,1,0,21,30,0.3011,OpenFOAM
symmetric,0,0,none,1,1,0,21,30,0.3025,OpenFOAM
symmetric,0,0,none,1,1,0,21,30,0.3975,OpenFOAM
symmetric,0,0,none,1,1,0,21,30,0.2919,OpenFOAM
symmetric,0,0,none,1,1,0,22,30,0.3224,OpenFOAM
symmetric,0,0,none,1,1,0,22,30,0.3619,OpenFOAM
symmetric,0,0,none,1,1,0,22,30,0.3075,OpenFOAM
symmetric,0,0,none,1,1,0,22,30,0.2829,OpenFOAM
